ParName   Value   Gradient
natmort_m     0.139674  7.39495e-06
q_alpha(1)    -0.271401 -1.60005e-06
q_beta[1](1)    0.0577331  3.41213e-06
q_beta[1](2)   0.00929436 -1.28328e-05
q_beta[1](3)   -0.0109328 -2.20217e-05
mean_log_rec        1.021 -2.72862e-05
rec_dev(1954)     -0.10181  1.30923e-05
rec_dev(1955)    -0.319442  1.71005e-06
rec_dev(1956)     -0.66318 -9.60844e-06
rec_dev(1957)     0.352895 -6.60978e-05
rec_dev(1958)   -0.0549652 -4.26888e-05
rec_dev(1959)     -0.34134 -1.69469e-05
rec_dev(1960)    -0.397762 -1.62954e-05
rec_dev(1961)    -0.945103 -7.27907e-06
rec_dev(1962)    -0.293277 -2.00073e-05
rec_dev(1963)    -0.918202 -1.14996e-05
rec_dev(1964)    -0.984848  -6.9457e-06
rec_dev(1965)    -0.696325 -7.03648e-06
rec_dev(1966)    -0.664726  -6.7827e-06
rec_dev(1967)    0.0975936 -1.97471e-05
rec_dev(1968)     0.534122 -3.16998e-05
rec_dev(1969)     0.574263 -5.25675e-06
rec_dev(1970)     0.855087  1.30807e-06
rec_dev(1971)     0.962662  9.87046e-06
rec_dev(1972)     0.720326  7.18025e-06
rec_dev(1973)     0.353777  2.00902e-06
rec_dev(1974)     0.641762  7.43739e-06
rec_dev(1975)     0.807782  5.46529e-07
rec_dev(1976)     0.376092  2.64832e-06
rec_dev(1977)     0.590694  3.38606e-06
rec_dev(1978)     0.177246 -5.93934e-07
rec_dev(1979)    -0.276032  7.70253e-07
rec_dev(1980)     0.392833  1.53158e-07
rec_dev(1981)    0.0986572  1.17418e-06
rec_dev(1982)       1.1805  1.21293e-06
rec_dev(1983)    -0.594188 -3.62622e-06
rec_dev(1984)      0.94898  2.99798e-06
rec_dev(1985)     -0.15172 -9.25413e-07
rec_dev(1986)    -0.404962  2.60243e-07
rec_dev(1987)   -0.0484862  2.65397e-07
rec_dev(1988)     0.279978   2.5571e-06
rec_dev(1989)     0.325719  2.03038e-06
rec_dev(1990)    -0.446651 -6.77391e-07
rec_dev(1991)    -0.311009 -1.21861e-06
rec_dev(1992)     0.487101  4.81202e-06
rec_dev(1993)   -0.0644283  1.51118e-06
rec_dev(1994)    -0.220346 -7.42593e-07
rec_dev(1995)    -0.220185 -3.06203e-07
rec_dev(1996)     0.687881 -1.84564e-06
rec_dev(1997)    -0.183671  5.57228e-07
rec_dev(1998)    -0.353002 -1.51684e-06
rec_dev(1999)    -0.140508  2.27083e-06
rec_dev(2000)      0.20742  2.24171e-06
rec_dev(2001)    -0.206148  1.01072e-06
rec_dev(2002)    0.0833484  1.75061e-06
rec_dev(2003)    0.0539284  2.01001e-06
rec_dev(2004)     0.492392 -3.59459e-07
rec_dev(2005)     -0.33479  -2.6643e-07
rec_dev(2006)    -0.236296  1.37318e-07
rec_dev(2007)    -0.115693 -5.24071e-07
rec_dev(2008)    -0.186586  7.96218e-07
rec_dev(2009)   0.00663007  1.13361e-06
rec_dev(2010)     0.347315 -3.57723e-07
rec_dev(2011)    -0.655238 -1.52299e-06
rec_dev(2012)     -1.46284 -6.95786e-07
rec_dev(2013)    -0.512857 -8.49048e-07
rec_dev(2014)    -0.383845  3.46299e-08
rec_dev(2015)     0.152033  8.62354e-07
rec_dev(2016)     0.534738 -4.77074e-07
rec_dev(2017)     0.731459 -2.53411e-07
rec_dev(2018)    -0.144651  5.06243e-08
rec_dev(2019)    -0.019477  1.38997e-07
rec_dev(2020) -0.000626349  2.99906e-07
mean_log_init    -0.618736  4.95129e-06
init_dev_m(2)      1.14131  6.47492e-06
init_dev_m(3)     0.334432  4.67006e-06
init_dev_m(4)    0.0796808  1.83254e-06
init_dev_m(5)    0.0109285  5.67047e-07
init_dev_m(6)   -0.0448163  5.82557e-07
init_dev_m(7)   -0.0567543  8.67423e-07
init_dev_m(8)     -0.06096  3.60374e-07
init_dev_m(9)   -0.0658789   1.1717e-07
init_dev_m(10)   -0.0694619   9.6842e-07
init_dev_m(11)   -0.0722132   4.1886e-07
init_dev_m(12)   -0.0755354  8.14082e-07
init_dev_m(13)   -0.0784736  4.41899e-07
init_dev_m(14)   -0.0802901  8.20081e-07
init_dev_m(15)   -0.0810441  8.64487e-07
init_dev_m(16)   -0.0813261  2.04299e-07
init_dev_m(17)   -0.0815029  1.63147e-06
init_dev_m(18)   -0.0816422   9.0179e-07
init_dev_m(19)   -0.0817196  1.64285e-06
init_dev_m(20)   -0.0817702  7.33499e-07
init_dev_f(2)      0.53626 -7.57722e-07
init_dev_f(3)     0.141719 -6.61627e-07
init_dev_f(4)    0.0152328 -7.73002e-07
init_dev_f(5)   -0.0195207   -6.325e-08
init_dev_f(6)   -0.0493005  3.10681e-08
init_dev_f(7)   -0.0592956  3.51265e-07
init_dev_f(8)   -0.0638147 -5.85637e-09
init_dev_f(9)   -0.0690166  1.02186e-07
init_dev_f(10)   -0.0727551  1.13696e-06
init_dev_f(11)   -0.0756169  5.28437e-07
init_dev_f(12)   -0.0790852  8.56442e-07
init_dev_f(13)   -0.0821461  5.81859e-07
init_dev_f(14)   -0.0840282  9.83471e-07
init_dev_f(15)   -0.0848032  1.04304e-06
