ParName   Value   Gradient
natmort_m     0.124889 -4.79818e-05
q_alpha(1)   -0.0305357  6.35341e-08
q_beta[1](1)    0.0420057  4.76085e-06
q_beta[1](2)   0.00623234 -2.12719e-05
q_beta[1](3)  -0.00651535 -2.23255e-05
mean_log_rec     0.964044  0.000134032
rec_dev(1954)    -0.246316  7.36578e-05
rec_dev(1955)    -0.458124  7.56965e-05
rec_dev(1956)    -0.691793   4.6919e-05
rec_dev(1957)     0.449206  0.000219918
rec_dev(1958)    0.0134824  0.000183531
rec_dev(1959)    -0.313802  0.000116164
rec_dev(1960)    -0.395833  7.82287e-05
rec_dev(1961)    -0.943366     3.46e-05
rec_dev(1962)    -0.301169  6.26245e-05
rec_dev(1963)    -0.931364  1.71974e-05
rec_dev(1964)    -0.998286  2.27366e-05
rec_dev(1965)    -0.722555  9.42166e-06
rec_dev(1966)    -0.719953  5.43573e-06
rec_dev(1967)    0.0380978  8.84268e-06
rec_dev(1968)     0.469421  1.15848e-05
rec_dev(1969)     0.533782  7.74755e-06
rec_dev(1970)     0.791227 -7.78605e-07
rec_dev(1971)     0.890646 -6.56706e-06
rec_dev(1972)     0.637397  2.99565e-06
rec_dev(1973)     0.270218  1.28277e-06
rec_dev(1974)     0.569772 -9.58568e-06
rec_dev(1975)     0.708217 -7.21443e-06
rec_dev(1976)     0.299357  7.14673e-06
rec_dev(1977)     0.520818  5.18447e-06
rec_dev(1978)     0.139366  7.70598e-07
rec_dev(1979)    -0.305507   4.0245e-06
rec_dev(1980)      0.36728 -6.06638e-06
rec_dev(1981)     0.132573  1.26284e-06
rec_dev(1982)      1.14565 -1.00609e-05
rec_dev(1983)    -0.634307  5.65535e-06
rec_dev(1984)       0.8961 -1.00627e-05
rec_dev(1985)    -0.216024 -6.11396e-08
rec_dev(1986)    -0.482148 -5.19969e-06
rec_dev(1987)   -0.0983109  3.43174e-06
rec_dev(1988)     0.238139  1.27311e-05
rec_dev(1989)      0.29624  5.68562e-06
rec_dev(1990)    -0.441497 -3.24333e-06
rec_dev(1991)    -0.320649 -1.75794e-06
rec_dev(1992)     0.488859  8.61122e-07
rec_dev(1993)   -0.0431102  3.97662e-06
rec_dev(1994)    -0.224359  5.76079e-06
rec_dev(1995)    -0.266953   5.9532e-07
rec_dev(1996)     0.624892  3.26211e-06
rec_dev(1997)    -0.220125  9.54405e-07
rec_dev(1998)    -0.368345  7.07415e-06
rec_dev(1999)    -0.151694  1.24687e-06
rec_dev(2000)      0.17719  -3.0659e-06
rec_dev(2001)    -0.234117 -1.79621e-06
rec_dev(2002)    0.0992673  -3.2488e-06
rec_dev(2003)     0.101378  3.46591e-06
rec_dev(2004)     0.543899  2.51988e-06
rec_dev(2005)    -0.333614  3.48182e-06
rec_dev(2006)    -0.215471  2.53395e-06
rec_dev(2007)   -0.0727113  2.40462e-06
rec_dev(2008)    -0.110353  5.87008e-07
rec_dev(2009)    0.0844192  2.04608e-06
rec_dev(2010)     0.400847  1.39729e-05
rec_dev(2011)    -0.605341  1.35439e-05
rec_dev(2012)     -1.36378  3.91967e-06
rec_dev(2013)    -0.413374 -4.50506e-06
rec_dev(2014)    -0.229224 -1.53343e-06
rec_dev(2015)     0.379714  7.09903e-06
rec_dev(2016)     0.834184 -1.90015e-05
rec_dev(2017)     0.966112  2.28533e-06
rec_dev(2018)   -0.0480407 -7.94378e-07
rec_dev(2019)    0.0141922 -2.43735e-06
rec_dev(2020) -0.000326746  -2.6197e-06
mean_log_init    -0.672383 -1.41345e-06
init_dev_m(2)     0.484159 -5.50964e-06
init_dev_m(3)     0.111697 -2.77885e-06
init_dev_m(4)     0.012759 -4.25181e-06
init_dev_m(5)   -0.0128848 -3.33892e-06
init_dev_m(6)   -0.0411511 -3.27745e-06
init_dev_m(7)   -0.0502002 -3.57666e-06
init_dev_m(8)   -0.0540167 -2.53903e-06
init_dev_m(9)   -0.0584986  -2.5436e-06
init_dev_m(10)   -0.0617349 -2.79445e-06
init_dev_m(11)   -0.0641909 -4.67692e-06
init_dev_m(12)    -0.067182 -4.12252e-06
init_dev_m(13)    -0.069783 -4.50016e-06
init_dev_m(14)   -0.0713893 -4.75552e-06
init_dev_m(15)   -0.0720751 -2.73846e-06
init_dev_m(16)   -0.0723321   -4.641e-06
init_dev_m(17)    -0.072493 -1.33215e-06
init_dev_m(18)     -0.07262 -2.38726e-06
init_dev_m(19)   -0.0726912 -6.49548e-06
init_dev_m(20)   -0.0727374 -4.69702e-06
init_dev_f(2)       1.0191  7.67857e-05
init_dev_f(3)     0.262389  2.27423e-05
init_dev_f(4)    0.0643554  6.74375e-06
init_dev_f(5)    0.0141038 -7.56223e-07
init_dev_f(6)   -0.0394119 -2.58664e-06
init_dev_f(7)   -0.0509787 -3.48965e-06
init_dev_f(8)   -0.0547068 -2.86704e-06
init_dev_f(9)   -0.0592079 -2.37208e-06
init_dev_f(10)    -0.062478 -3.97827e-06
init_dev_f(11)   -0.0649578 -3.59245e-06
init_dev_f(12)   -0.0679813 -4.86002e-06
init_dev_f(13)   -0.0706089 -4.95765e-06
init_dev_f(14)   -0.0722294 -4.72414e-06
init_dev_f(15)     -0.07292 -2.93792e-06
init_dev_f(16)   -0.0731782 -5.08529e-06
init_dev_f(17)   -0.0733396 -2.05925e-06
init_dev_f(18)   -0.0734669 -2.56844e-06
init_dev_f(19)   -0.0735381 -6.46716e-06
init_dev_f(20)   -0.0735843 -4.34511e-06
log_avg_fmort(1)     -2.46939  1.67813e-05
fmort_dev(1,1954)     -2.52819  1.03672e-06
fmort_dev(1,1955)     -2.35237  3.15254e-06
fmort_dev(1,1956)     -1.79978  1.47894e-06
fmort_dev(1,1957)     -1.77851  2.62979e-06
fmort_dev(1,1958)     -1.11914  9.09721e-07
fmort_dev(1,1959)     0.431025 -4.59842e-06
fmort_dev(1,1960)      1.64436  1.94551e-05
fmort_dev(1,1961)      2.54988  0.000101549
fmort_dev(1,1962)      4.05551 -0.000300849
fmort_dev(1,1963)      1.38984   4.6197e-05
fmort_dev(1,1964)       1.2207  8.76637e-05
fmort_dev(1,1965)      1.07937  4.51889e-05
fmort_dev(1,1966)      1.62965  0.000156389
fmort_dev(1,1967)      1.83648 -5.48678e-05
fmort_dev(1,1968)      1.40734 -9.99303e-05
fmort_dev(1,1969)      2.08233  2.75652e-05
fmort_dev(1,1970)      2.14543  3.95258e-05
fmort_dev(1,1971)       1.9706 -4.91107e-06
fmort_dev(1,1972)      1.34401  3.36383e-05
fmort_dev(1,1973)      1.67692  6.03298e-06
fmort_dev(1,1974)     0.516054  8.04841e-06
fmort_dev(1,1975)     0.349378  7.01181e-06
fmort_dev(1,1976)     0.322698 -1.78616e-06
fmort_dev(1,1977)    -0.475775  2.36157e-06
fmort_dev(1,1978)     0.210743  5.96175e-06
fmort_dev(1,1979)    -0.337343  4.31531e-06
fmort_dev(1,1980)    -0.233285  7.28905e-06
fmort_dev(1,1981)    -0.462893 -4.45208e-06
fmort_dev(1,1982)    -0.748204  2.51072e-07
fmort_dev(1,1983)    -0.714888 -4.21909e-06
fmort_dev(1,1984)     -0.28112 -3.44937e-06
fmort_dev(1,1985)      0.10495 -1.26138e-06
fmort_dev(1,1986)    0.0314761  9.03851e-07
fmort_dev(1,1987)  -0.00372776  2.05092e-06
fmort_dev(1,1988)     0.229907 -3.19146e-06
fmort_dev(1,1989)    -0.069532  4.34016e-06
fmort_dev(1,1990)    -0.792272 -1.03681e-06
fmort_dev(1,1991)    -0.618404  4.35433e-06
fmort_dev(1,1992)    -0.477238  3.89346e-06
fmort_dev(1,1993)    -0.570904  4.56987e-06
fmort_dev(1,1994)    -0.306438  4.82658e-06
fmort_dev(1,1995)    -0.451587  3.96636e-07
fmort_dev(1,1996)    -0.507907  -2.3057e-08
fmort_dev(1,1997)   -0.0321746  -5.9579e-08
fmort_dev(1,1998)    -0.411111 -1.97244e-06
fmort_dev(1,1999)    -0.745579 -1.19189e-05
fmort_dev(1,2000)    -0.623661  -3.3485e-06
fmort_dev(1,2001)    -0.920776  -5.1817e-06
fmort_dev(1,2002)    -0.776304  1.77543e-06
fmort_dev(1,2003)    -0.920936 -4.18781e-06
fmort_dev(1,2004)    -0.992759 -1.16719e-06
fmort_dev(1,2005)    -0.817409  5.01928e-07
fmort_dev(1,2006)    -0.782412 -5.40248e-06
fmort_dev(1,2007)    -0.515114 -3.11529e-06
fmort_dev(1,2008)    -0.268099 -3.83802e-06
fmort_dev(1,2009)     -0.64438  2.76736e-06
fmort_dev(1,2010)    -0.551862  9.16289e-06
fmort_dev(1,2011)     -0.29305  9.25683e-06
fmort_dev(1,2012)    -0.320086  4.99381e-06
fmort_dev(1,2013)    -0.166374  8.26895e-07
fmort_dev(1,2014)    -0.149271  1.47492e-05
fmort_dev(1,2015)    -0.298683 -1.25321e-05
