ParName   Value   Gradient
natmort_m         0.12            0
q_alpha(1)    -0.071768            0
q_beta[1](1)        0.001            0
q_beta[1](2)        0.001            0
q_beta[1](3)        0.001            0
mean_log_rec          0.8            0
rec_dev(1954)            0            0
rec_dev(1955)            0            0
rec_dev(1956)            0            0
rec_dev(1957)            0            0
rec_dev(1958)            0            0
rec_dev(1959)            0            0
rec_dev(1960)            0            0
rec_dev(1961)            0            0
rec_dev(1962)            0            0
rec_dev(1963)            0            0
rec_dev(1964)            0            0
rec_dev(1965)            0            0
rec_dev(1966)            0            0
rec_dev(1967)            0            0
rec_dev(1968)            0            0
rec_dev(1969)            0            0
rec_dev(1970)            0            0
rec_dev(1971)            0            0
rec_dev(1972)            0            0
rec_dev(1973)            0            0
rec_dev(1974)            0            0
rec_dev(1975)            0            0
rec_dev(1976)            0            0
rec_dev(1977)            0            0
rec_dev(1978)            0            0
rec_dev(1979)            0            0
rec_dev(1980)            0            0
rec_dev(1981)            0            0
rec_dev(1982)            0            0
rec_dev(1983)            0            0
rec_dev(1984)            0            0
rec_dev(1985)            0            0
rec_dev(1986)            0            0
rec_dev(1987)            0            0
rec_dev(1988)            0            0
rec_dev(1989)            0            0
rec_dev(1990)            0            0
rec_dev(1991)            0            0
rec_dev(1992)            0            0
rec_dev(1993)            0            0
rec_dev(1994)            0            0
rec_dev(1995)            0            0
rec_dev(1996)            0            0
rec_dev(1997)            0            0
rec_dev(1998)            0            0
rec_dev(1999)            0            0
rec_dev(2000)            0            0
rec_dev(2001)            0            0
rec_dev(2002)            0            0
rec_dev(2003)            0            0
rec_dev(2004)            0            0
rec_dev(2005)            0            0
rec_dev(2006)            0            0
rec_dev(2007)            0            0
rec_dev(2008)            0            0
rec_dev(2009)            0            0
rec_dev(2010)            0            0
rec_dev(2011)            0            0
rec_dev(2012)            0            0
rec_dev(2013)            0            0
rec_dev(2014)            0            0
rec_dev(2015)            0            0
rec_dev(2016)            0            0
rec_dev(2017)            0            0
rec_dev(2018)            0            0
rec_dev(2019)            0            0
rec_dev(2020)            0            0
rec_dev(2021)            0            0
rec_dev(2022)            0            0
mean_log_init         -0.8            0
init_dev_m(2)            0            0
init_dev_m(3)            0            0
init_dev_m(4)            0            0
init_dev_m(5)            0            0
init_dev_m(6)            0            0
init_dev_m(7)            0            0
init_dev_m(8)            0            0
init_dev_m(9)            0            0
init_dev_m(10)            0            0
init_dev_m(11)            0            0
init_dev_m(12)            0            0
init_dev_m(13)            0            0
