ParName   Value   Gradient
natmort_m     0.128401  1.50579e-07
q_alpha(1)   -0.0476946   3.5875e-07
q_beta[1](1)    0.0596022  5.43009e-07
q_beta[1](2)    0.0101732  -1.6335e-06
q_beta[1](3)  -0.00351091 -1.71097e-06
mean_log_rec     0.947484 -3.77106e-07
rec_dev(1954)    -0.516622 -9.18214e-07
rec_dev(1955)     -0.74511 -1.42265e-06
rec_dev(1956)    -0.990445 -6.64844e-07
rec_dev(1957)     0.239508 -1.62585e-06
rec_dev(1958)   -0.0617919 -9.63292e-07
rec_dev(1959)    -0.320946 -3.88077e-07
rec_dev(1960)    -0.378868  1.79843e-07
rec_dev(1961)    -0.910945 -1.85814e-07
rec_dev(1962)    -0.261219  2.68907e-07
rec_dev(1963)    -0.898155  9.84208e-08
rec_dev(1964)    -0.974766  5.35383e-07
rec_dev(1965)    -0.702943  2.16768e-07
rec_dev(1966)     -0.66214  3.59777e-07
rec_dev(1967)     0.093816  1.33498e-06
rec_dev(1968)     0.537695   1.7925e-07
rec_dev(1969)     0.571272  -7.8851e-07
rec_dev(1970)     0.850734 -1.00022e-06
rec_dev(1971)      0.95858 -1.64256e-07
rec_dev(1972)     0.707077 -1.15535e-07
rec_dev(1973)     0.338668  -3.1199e-07
rec_dev(1974)     0.623402 -2.22709e-07
rec_dev(1975)     0.773862  -1.4231e-07
rec_dev(1976)     0.333557   1.7577e-07
rec_dev(1977)     0.551338  4.31434e-08
rec_dev(1978)      0.15424 -1.27613e-07
rec_dev(1979)    -0.274813  1.35488e-07
rec_dev(1980)     0.394289 -3.46999e-07
rec_dev(1981)     0.139715 -1.75115e-07
rec_dev(1982)      1.18955 -5.29611e-07
rec_dev(1983)    -0.555366 -2.69596e-07
rec_dev(1984)     0.944715 -1.85924e-07
rec_dev(1985)    -0.140212 -3.89451e-07
rec_dev(1986)    -0.436759 -3.23557e-07
rec_dev(1987)   -0.0604448 -2.04893e-07
rec_dev(1988)     0.279556 -5.55137e-07
rec_dev(1989)      0.35814 -2.74005e-07
rec_dev(1990)    -0.380533 -1.79372e-07
rec_dev(1991)    -0.259074 -2.39636e-07
rec_dev(1992)     0.524968 -5.44311e-07
rec_dev(1993)   0.00212188  1.40012e-07
rec_dev(1994)    -0.182417 -5.00626e-07
rec_dev(1995)    -0.188539 -4.47369e-07
rec_dev(1996)      0.69014 -5.83309e-07
rec_dev(1997)     -0.15427 -6.31374e-07
rec_dev(1998)    -0.298938  -4.3443e-07
rec_dev(1999)    -0.100458 -3.19234e-07
rec_dev(2000)     0.250039  2.11193e-07
rec_dev(2001)    -0.160315 -5.10966e-07
rec_dev(2002)     0.131326 -1.09204e-07
rec_dev(2003)     0.103303  9.59196e-08
rec_dev(2004)       0.5339   1.0945e-06
rec_dev(2005)     -0.30791 -3.19618e-07
rec_dev(2006)    -0.236994 -1.89146e-07
rec_dev(2007)    -0.128618 -2.54998e-09
rec_dev(2008)    -0.147618 -1.05864e-07
rec_dev(2009)    0.0178684  1.86289e-07
rec_dev(2010)     0.329788  1.25685e-06
rec_dev(2011)    -0.656625 -6.12107e-07
rec_dev(2012)     -1.41249   3.4169e-07
rec_dev(2013)    -0.682989 -2.29447e-08
rec_dev(2014)    -0.684699   9.1487e-07
rec_dev(2015)   -0.0645801  6.11987e-07
rec_dev(2016)     0.196136  7.90775e-07
