ParName   Value   Gradient
natmort_m     0.139843 -5.80442e-06
q_alpha(1)    -0.163841  1.29509e-07
q_beta[1](1)    0.0607135   4.8711e-06
q_beta[1](2)   0.00952968 -4.39879e-06
q_beta[1](3)  -0.00782448  3.82158e-06
mean_log_rec     0.966457  1.11911e-05
rec_dev(1954)   -0.0709565  1.26429e-05
rec_dev(1955)    -0.452145  1.69624e-06
rec_dev(1956)    -0.877493 -4.63996e-07
rec_dev(1957)     0.315804   2.0328e-05
rec_dev(1958)  -0.00892393  1.96961e-05
rec_dev(1959)    -0.288043   8.0737e-06
rec_dev(1960)    -0.344379  1.48516e-06
rec_dev(1961)    -0.876457 -1.63065e-06
rec_dev(1962)    -0.233771  7.43968e-06
rec_dev(1963)    -0.902604  4.88987e-06
rec_dev(1964)    -0.995919 -1.42633e-06
rec_dev(1965)    -0.704463  3.27129e-06
rec_dev(1966)    -0.649712  8.32621e-07
rec_dev(1967)    0.0982888  3.27106e-06
rec_dev(1968)     0.541756  1.40667e-06
rec_dev(1969)     0.574297  1.47732e-06
rec_dev(1970)     0.852295 -1.08631e-05
rec_dev(1971)      0.95794 -1.40008e-06
rec_dev(1972)     0.713057 -2.87688e-06
rec_dev(1973)     0.344203 -1.01302e-06
rec_dev(1974)     0.631484  6.92077e-06
rec_dev(1975)     0.798217  1.15124e-07
rec_dev(1976)     0.366891  -1.1566e-05
rec_dev(1977)     0.579959  1.09063e-06
rec_dev(1978)     0.165171  1.50946e-06
rec_dev(1979)    -0.289435 -3.33588e-06
rec_dev(1980)     0.376747  1.58249e-06
rec_dev(1981)    0.0792734 -8.32235e-07
rec_dev(1982)      1.15758 -9.31077e-06
rec_dev(1983)    -0.617809  7.73629e-06
rec_dev(1984)     0.922535 -2.16821e-06
rec_dev(1985)    -0.179472  1.27948e-06
rec_dev(1986)    -0.435953  2.81623e-07
rec_dev(1987)   -0.0843338    2.529e-06
rec_dev(1988)     0.239398 -2.42064e-06
rec_dev(1989)     0.278753 -2.51413e-06
rec_dev(1990)     -0.50012 -6.33588e-07
rec_dev(1991)    -0.373988  5.24942e-06
