ParName   Value   Gradient
natmort_m     0.134692  1.20523e-07
q_alpha(1)    -0.266979  2.17394e-07
q_beta[1](1)    0.0596327 -2.85576e-08
q_beta[1](2)    0.0115676 -9.60845e-08
q_beta[1](3)   -0.0107373 -8.80866e-07
mean_log_rec      1.04029  -1.7403e-06
rec_dev(1954)    -0.318941  8.21551e-07
rec_dev(1955)    -0.525035 -2.97137e-07
rec_dev(1956)     -0.67136 -1.15228e-06
rec_dev(1957)     0.656132 -1.56227e-06
rec_dev(1958)     0.259934  1.78311e-06
rec_dev(1959)    -0.180783  6.55729e-07
rec_dev(1960)    -0.358762  1.21079e-07
rec_dev(1961)    -0.955805 -3.12927e-07
rec_dev(1962)    -0.316188  4.68976e-07
rec_dev(1963)    -0.966724 -4.74129e-07
rec_dev(1964)     -1.04153 -9.38757e-07
rec_dev(1965)    -0.770386  -2.7056e-07
rec_dev(1966)     -0.73321  3.00342e-07
rec_dev(1967)    0.0267046 -7.87247e-08
rec_dev(1968)     0.470943  2.86443e-07
rec_dev(1969)     0.505107 -1.26529e-06
rec_dev(1970)     0.784311 -4.29263e-07
rec_dev(1971)     0.890993 -4.56186e-07
rec_dev(1972)     0.651025 -3.00477e-07
rec_dev(1973)     0.283687 -2.61296e-07
rec_dev(1974)     0.578403  -6.6837e-07
rec_dev(1975)     0.736908  -2.8531e-07
rec_dev(1976)     0.315174  2.83707e-07
rec_dev(1977)     0.543815  -1.7684e-07
rec_dev(1978)     0.120583 -5.18922e-07
rec_dev(1979)    -0.325325 -5.86053e-08
rec_dev(1980)     0.338741 -2.45244e-07
rec_dev(1981)    0.0526623 -1.90581e-07
rec_dev(1982)       1.1209 -8.40739e-07
rec_dev(1983)    -0.565421 -2.68808e-07
rec_dev(1984)     0.932636 -3.29531e-07
rec_dev(1985)    -0.127349 -4.57629e-07
rec_dev(1986)    -0.390219  2.29363e-07
rec_dev(1987)   -0.0768419 -3.51849e-08
rec_dev(1988)     0.240425   3.0424e-07
rec_dev(1989)     0.241879 -7.98658e-08
rec_dev(1990)    -0.451918  -1.4303e-07
rec_dev(1991)    -0.334395 -2.62963e-07
rec_dev(1992)     0.463657  4.40624e-08
rec_dev(1993)   -0.0534859  -1.6932e-07
rec_dev(1994)    -0.225687  1.25915e-08
rec_dev(1995)    -0.223128 -5.19272e-07
rec_dev(1996)       0.6763 -2.91765e-07
rec_dev(1997)    -0.164361  4.80916e-08
rec_dev(1998)    -0.351966 -8.52291e-07
rec_dev(1999)    -0.152231  7.43995e-08
rec_dev(2000)     0.185051 -1.92048e-07
rec_dev(2001)    -0.247879  6.75512e-08
rec_dev(2002)    0.0511658 -3.92083e-07
rec_dev(2003)    0.0131651 -2.69508e-07
rec_dev(2004)     0.446495 -9.72909e-07
rec_dev(2005)    -0.344869 -3.71138e-07
rec_dev(2006)    -0.219647 -5.08428e-07
rec_dev(2007)   -0.0300428 -6.07283e-07
rec_dev(2008)    -0.121344 -5.28095e-07
rec_dev(2009)    0.0777237 -5.82827e-07
rec_dev(2010)     0.419497 -1.25194e-06
rec_dev(2011)    -0.620054  6.51858e-08
rec_dev(2012)     -1.33746   1.7607e-07
rec_dev(2013)    -0.352378  3.08107e-07
rec_dev(2014)    -0.298322  1.31366e-07
rec_dev(2015)     0.245427  4.66568e-08
rec_dev(2016)      0.65128 -4.43685e-07
rec_dev(2017)     0.983024 -4.87784e-08
rec_dev(2018)   -0.0991078 -1.18861e-08
rec_dev(2019)   -0.0115889 -8.79461e-09
rec_dev(2020)  1.19098e-08    1.792e-07
mean_log_init    -0.714194  4.81992e-08
init_dev_m(2)     0.502293 -1.29805e-07
init_dev_m(3)     0.118929 -2.73678e-07
init_dev_m(4)   0.00137829  8.85164e-08
init_dev_m(5)   -0.0111447 -8.80071e-08
init_dev_m(6)   -0.0436462 -2.75853e-08
init_dev_m(7)   -0.0516929 -3.82556e-09
init_dev_m(8)   -0.0552876   5.5583e-08
init_dev_m(9)    -0.058962  4.52307e-08
init_dev_m(10)   -0.0620725 -5.52215e-08
init_dev_m(11)   -0.0646971 -1.14426e-07
init_dev_m(12)    -0.067702  8.26185e-08
init_dev_m(13)    -0.070641 -8.53074e-08
init_dev_m(14)   -0.0724547  7.21314e-09
init_dev_m(15)   -0.0732177 -4.67435e-08
init_dev_m(16)   -0.0734974 -8.46575e-08
init_dev_m(17)   -0.0736713 -1.51108e-07
init_dev_m(18)   -0.0738079 -1.14565e-08
init_dev_m(19)   -0.0738839  1.51914e-08
init_dev_m(20)   -0.0739334 -1.20477e-07
init_dev_f(2)       1.0584  1.77333e-06
init_dev_f(3)     0.277796  4.41051e-07
init_dev_f(4)    0.0421329 -5.06481e-07
init_dev_f(5)    0.0197442  -1.6531e-07
init_dev_f(6)   -0.0425588 -1.69162e-07
init_dev_f(7)   -0.0536848 -7.13241e-09
init_dev_f(8)   -0.0572642 -3.34405e-08
init_dev_f(9)   -0.0610127  -4.5842e-08
init_dev_f(10)   -0.0642047 -1.70217e-07
init_dev_f(11)   -0.0669028 -2.86973e-07
init_dev_f(12)   -0.0700037  8.79195e-08
init_dev_f(13)   -0.0730342   6.6062e-09
init_dev_f(14)   -0.0748971  -5.5765e-08
init_dev_f(15)   -0.0756763  7.42168e-08
init_dev_f(16)     -0.07596 -2.24223e-07
init_dev_f(17)   -0.0761355 -7.91396e-08
init_dev_f(18)   -0.0762731 -4.57084e-08
init_dev_f(19)   -0.0763493  5.58255e-08
init_dev_f(20)   -0.0763988 -1.18136e-07
log_avg_fmort(1)     -2.47037  9.43331e-08
fmort_dev(1,1954)     -2.48245  1.17935e-07
fmort_dev(1,1955)     -2.30121  5.97029e-08
fmort_dev(1,1956)     -1.74306 -1.85733e-07
fmort_dev(1,1957)      -1.7161  1.50208e-07
fmort_dev(1,1958)     -1.05064  2.09897e-07
fmort_dev(1,1959)     0.509839 -2.08193e-07
fmort_dev(1,1960)      1.75317  2.82036e-06
fmort_dev(1,1961)       2.7823   2.4947e-06
fmort_dev(1,1962)      4.09826 -1.32436e-06
fmort_dev(1,1963)      1.42985  -3.0049e-06
fmort_dev(1,1964)      1.32791   1.7286e-06
fmort_dev(1,1965)      1.07698  2.04192e-06
fmort_dev(1,1966)      1.71143  1.73357e-06
fmort_dev(1,1967)      1.99128  1.17637e-06
fmort_dev(1,1968)      1.88494 -1.47297e-06
fmort_dev(1,1969)      2.07622  9.57365e-07
fmort_dev(1,1970)      2.17805  5.15372e-07
fmort_dev(1,1971)      1.97546 -3.52705e-07
fmort_dev(1,1972)      1.31928  -4.0228e-07
fmort_dev(1,1973)       1.6005  2.03642e-06
fmort_dev(1,1974)      0.43542 -1.64015e-07
fmort_dev(1,1975)     0.313815  2.59562e-07
fmort_dev(1,1976)     0.283353  6.76536e-07
fmort_dev(1,1977)     -0.49177 -3.56264e-07
fmort_dev(1,1978)     0.179161 -2.52619e-07
fmort_dev(1,1979)    -0.370944  -2.7707e-07
fmort_dev(1,1980)    -0.263912   9.3702e-08
fmort_dev(1,1981)    -0.505617 -6.48654e-08
fmort_dev(1,1982)     -0.78422 -4.36679e-07
fmort_dev(1,1983)    -0.756375 -6.11414e-07
fmort_dev(1,1984)    -0.315313 -3.34844e-07
fmort_dev(1,1985)    0.0728856  3.91896e-07
fmort_dev(1,1986)   -0.0140302 -2.67423e-07
fmort_dev(1,1987)   -0.0368288 -4.99251e-07
fmort_dev(1,1988)     0.190976  7.32936e-07
fmort_dev(1,1989)    -0.107667 -5.78938e-08
fmort_dev(1,1990)     -0.89227 -5.47678e-07
fmort_dev(1,1991)    -0.703526  8.86254e-08
fmort_dev(1,1992)    -0.483552 -3.41979e-07
fmort_dev(1,1993)    -0.621271 -2.51422e-07
fmort_dev(1,1994)    -0.437112 -2.28133e-07
fmort_dev(1,1995)    -0.519794  1.82932e-07
fmort_dev(1,1996)    -0.547124  1.97466e-07
fmort_dev(1,1997)    -0.046291  7.98162e-08
fmort_dev(1,1998)     -0.52084 -4.28394e-07
fmort_dev(1,1999)     -0.81546 -4.69197e-07
fmort_dev(1,2000)    -0.614385   1.1951e-07
fmort_dev(1,2001)    -0.913873 -2.19902e-07
fmort_dev(1,2002)    -0.810828  -2.0969e-07
fmort_dev(1,2003)    -0.924485 -5.77749e-08
fmort_dev(1,2004)     -1.01959 -4.44566e-08
fmort_dev(1,2005)    -0.841102 -3.21076e-07
fmort_dev(1,2006)    -0.886515 -2.38795e-07
fmort_dev(1,2007)    -0.560675 -2.74457e-07
fmort_dev(1,2008)    -0.273983 -1.03195e-07
fmort_dev(1,2009)      -0.6755  -3.0124e-07
fmort_dev(1,2010)     -0.55533 -4.93363e-08
fmort_dev(1,2011)    -0.298093 -9.81274e-08
fmort_dev(1,2012)    -0.315621   8.1771e-08
fmort_dev(1,2013)    -0.135303  -1.1387e-07
fmort_dev(1,2014)    -0.149499 -1.59729e-07
fmort_dev(1,2015)    -0.279497 -2.46518e-08
fmort_dev(1,2016)     -0.20071  2.14501e-07
fmort_dev(1,2017)    -0.295634 -4.82115e-07
fmort_dev(1,2018)    -0.311372   3.9517e-07
fmort_dev(1,2019)    -0.298657 -1.98646e-06
fmort_dev(1,2020)    -0.303039 -1.20995e-06
sel_slope_fsh_f(1)      1.19634  3.48629e-06
sel50_fsh_f(1)      8.67802  1.48574e-06
sel_slope_fsh_devs_f(1,1954)  2.07307e-05  4.37837e-08
sel_slope_fsh_devs_f(1,1955)  9.68819e-05  9.96637e-08
sel_slope_fsh_devs_f(1,1956)  0.000422314 -2.45846e-08
sel_slope_fsh_devs_f(1,1957)  0.000864474 -1.59288e-07
sel_slope_fsh_devs_f(1,1958)   0.00275314 -3.67601e-08
sel_slope_fsh_devs_f(1,1959)    0.0163795  3.54709e-08
sel_slope_fsh_devs_f(1,1960)    0.0568528  5.10536e-08
sel_slope_fsh_devs_f(1,1961)     0.127307  4.47269e-08
sel_slope_fsh_devs_f(1,1962)     0.213733  1.26627e-07
sel_slope_fsh_devs_f(1,1963)    0.0250821 -5.04209e-08
sel_slope_fsh_devs_f(1,1964)     0.317637 -1.01612e-07
sel_slope_fsh_devs_f(1,1965)     0.151779 -3.83878e-07
sel_slope_fsh_devs_f(1,1966)    0.0650476 -3.10567e-07
sel_slope_fsh_devs_f(1,1967)    0.0518376 -1.10703e-07
sel_slope_fsh_devs_f(1,1968)    -0.249228  1.39978e-07
sel_slope_fsh_devs_f(1,1969)     0.315318  -1.9824e-07
sel_slope_fsh_devs_f(1,1970)     0.384098 -2.88993e-08
sel_slope_fsh_devs_f(1,1971)      1.00302  4.22169e-08
sel_slope_fsh_devs_f(1,1972)      1.07919   6.3021e-08
sel_slope_fsh_devs_f(1,1973)     0.155681 -3.46865e-07
sel_slope_fsh_devs_f(1,1974)       0.2197  5.73507e-08
sel_slope_fsh_devs_f(1,1975)     0.275174  2.93458e-08
sel_slope_fsh_devs_f(1,1976)   -0.0734268 -1.28183e-07
sel_slope_fsh_devs_f(1,1977)    -0.464889  3.37356e-10
sel_slope_fsh_devs_f(1,1978)   -0.0212727 -6.39601e-08
sel_slope_fsh_devs_f(1,1979)     -0.08842  -2.7929e-08
sel_slope_fsh_devs_f(1,1980)    -0.487036  5.28167e-08
sel_slope_fsh_devs_f(1,1981)    -0.379684  3.97401e-08
sel_slope_fsh_devs_f(1,1982)    -0.158973 -1.86264e-09
sel_slope_fsh_devs_f(1,1983) -0.000138735 -4.06722e-08
sel_slope_fsh_devs_f(1,1984)   -0.0657339  8.33277e-08
sel_slope_fsh_devs_f(1,1985)    -0.125546  7.43335e-08
sel_slope_fsh_devs_f(1,1986)     0.214728  1.49892e-08
sel_slope_fsh_devs_f(1,1987)    -0.140518  2.86812e-08
sel_slope_fsh_devs_f(1,1988)    0.0974495  5.41264e-08
sel_slope_fsh_devs_f(1,1989)     0.103168 -4.51998e-08
sel_slope_fsh_devs_f(1,1990)     0.107964  4.05669e-08
sel_slope_fsh_devs_f(1,1991)    -0.131722  9.60553e-09
sel_slope_fsh_devs_f(1,1992)    -0.120845  5.72214e-08
sel_slope_fsh_devs_f(1,1993)    -0.508612  1.90849e-07
sel_slope_fsh_devs_f(1,1994)    0.0399406  -7.5793e-08
sel_slope_fsh_devs_f(1,1995)    0.0673949 -4.05564e-08
sel_slope_fsh_devs_f(1,1996)    -0.326748   2.4525e-08
sel_slope_fsh_devs_f(1,1997)    -0.351858 -2.52748e-08
sel_slope_fsh_devs_f(1,1998)    -0.184278  7.77914e-08
sel_slope_fsh_devs_f(1,1999)   -0.0449499 -6.64723e-08
sel_slope_fsh_devs_f(1,2000)   -0.0627525  4.45071e-08
sel_slope_fsh_devs_f(1,2001)   -0.0981457  2.31958e-08
sel_slope_fsh_devs_f(1,2002)   -0.0131308 -2.70546e-08
sel_slope_fsh_devs_f(1,2003)   -0.0739118 -1.92075e-08
sel_slope_fsh_devs_f(1,2004)    -0.105789  4.30424e-08
sel_slope_fsh_devs_f(1,2005)    -0.327926 -2.95388e-08
sel_slope_fsh_devs_f(1,2006)     0.259485  3.30209e-09
sel_slope_fsh_devs_f(1,2007)    -0.181972 -2.84706e-08
sel_slope_fsh_devs_f(1,2008)   -0.0501188  1.39817e-07
sel_slope_fsh_devs_f(1,2009)     0.159201  2.63309e-09
sel_slope_fsh_devs_f(1,2010)    -0.120357   2.6181e-08
sel_slope_fsh_devs_f(1,2011)   -0.0675113  1.11962e-07
sel_slope_fsh_devs_f(1,2012)    -0.114083 -5.98799e-08
sel_slope_fsh_devs_f(1,2013)     0.153127  7.86237e-08
sel_slope_fsh_devs_f(1,2014)     0.107837 -5.37035e-08
sel_slope_fsh_devs_f(1,2015)    -0.129067  3.45692e-08
sel_slope_fsh_devs_f(1,2016)    -0.145699 -5.18784e-08
sel_slope_fsh_devs_f(1,2017)   -0.0661625  3.84644e-08
sel_slope_fsh_devs_f(1,2018)    -0.128932  3.51799e-06
sel_slope_fsh_devs_f(1,2019)    -0.162854  4.81422e-06
sel_slope_fsh_devs_f(1,2020) -1.08931e-07  4.25502e-06
sel50_fsh_devs_f(1,1954) -9.61971e-05 -1.38093e-07
sel50_fsh_devs_f(1,1955) -5.55137e-05  1.00258e-07
sel50_fsh_devs_f(1,1956)  0.000159556  3.74957e-08
sel50_fsh_devs_f(1,1957)  0.000752139  4.99168e-08
sel50_fsh_devs_f(1,1958)   0.00360124  1.99298e-07
sel50_fsh_devs_f(1,1959)    0.0307986  2.60854e-07
sel50_fsh_devs_f(1,1960)     0.126849 -1.61252e-07
sel50_fsh_devs_f(1,1961)     0.274123  1.17946e-06
sel50_fsh_devs_f(1,1962)     0.448297  -2.1348e-06
sel50_fsh_devs_f(1,1963)    -0.096063   2.4304e-06
sel50_fsh_devs_f(1,1964)   -0.0820153 -4.09749e-06
sel50_fsh_devs_f(1,1965)    0.0628872 -4.87806e-06
sel50_fsh_devs_f(1,1966)     0.130014 -6.08069e-06
sel50_fsh_devs_f(1,1967)     0.128056 -9.62437e-07
sel50_fsh_devs_f(1,1968)     0.294795  4.78107e-06
sel50_fsh_devs_f(1,1969)    0.0436159 -1.76835e-06
sel50_fsh_devs_f(1,1970)     0.228325 -1.10537e-06
sel50_fsh_devs_f(1,1971)     -0.27468 -2.22537e-07
sel50_fsh_devs_f(1,1972)     0.171404  1.41644e-06
sel50_fsh_devs_f(1,1973)    0.0817914 -1.58656e-06
sel50_fsh_devs_f(1,1974)    -0.237644   5.1957e-07
sel50_fsh_devs_f(1,1975)   -0.0646038  5.05835e-07
sel50_fsh_devs_f(1,1976)    0.0473463 -1.34608e-06
sel50_fsh_devs_f(1,1977)    -0.163069  1.87474e-07
sel50_fsh_devs_f(1,1978)     -0.10412 -1.90251e-07
sel50_fsh_devs_f(1,1979)    -0.103526 -1.51255e-07
sel50_fsh_devs_f(1,1980)    0.0370763 -1.31623e-07
sel50_fsh_devs_f(1,1981)   -0.0289258 -4.04088e-07
sel50_fsh_devs_f(1,1982)    -0.123344 -3.38701e-07
sel50_fsh_devs_f(1,1983)    -0.209243 -2.21565e-07
sel50_fsh_devs_f(1,1984)   -0.0748939  4.32911e-07
sel50_fsh_devs_f(1,1985)   -0.0395038  8.72379e-08
sel50_fsh_devs_f(1,1986)    -0.122969  7.89792e-08
sel50_fsh_devs_f(1,1987)    0.0568802  2.40513e-07
sel50_fsh_devs_f(1,1988)   0.00519721 -4.60718e-07
sel50_fsh_devs_f(1,1989)    0.0696008 -5.41776e-07
sel50_fsh_devs_f(1,1990)  6.57987e-05 -7.30218e-08
sel50_fsh_devs_f(1,1991)    0.0171913   1.6863e-07
sel50_fsh_devs_f(1,1992)   -0.0158398  5.41341e-08
sel50_fsh_devs_f(1,1993)    0.0922697  3.83682e-07
sel50_fsh_devs_f(1,1994)   -0.0714064  1.98372e-07
sel50_fsh_devs_f(1,1995)     -0.11107  1.38827e-07
sel50_fsh_devs_f(1,1996)   -0.0613354 -8.41415e-08
sel50_fsh_devs_f(1,1997)   -0.0348116  -1.1519e-08
sel50_fsh_devs_f(1,1998)    -0.103387   3.9636e-09
sel50_fsh_devs_f(1,1999)    0.0870455  2.39826e-08
sel50_fsh_devs_f(1,2000)    0.0862645  4.49293e-07
sel50_fsh_devs_f(1,2001)  -0.00556652 -8.02438e-08
sel50_fsh_devs_f(1,2002)    0.0676898 -2.55644e-07
sel50_fsh_devs_f(1,2003)    0.0133189 -2.28987e-07
sel50_fsh_devs_f(1,2004)  -0.00617135  1.80675e-07
sel50_fsh_devs_f(1,2005)   -0.0134312 -4.66098e-07
sel50_fsh_devs_f(1,2006)    -0.295049  7.40117e-07
sel50_fsh_devs_f(1,2007)   -0.0411613 -3.59174e-07
sel50_fsh_devs_f(1,2008)   -0.0760919 -2.54607e-07
sel50_fsh_devs_f(1,2009)   -0.0736391  -9.9658e-09
sel50_fsh_devs_f(1,2010)   -0.0453145 -2.94878e-07
sel50_fsh_devs_f(1,2011)   -0.0418181  2.42635e-08
sel50_fsh_devs_f(1,2012)   -0.0462131 -1.82586e-07
sel50_fsh_devs_f(1,2013)    0.0179008  4.41433e-08
sel50_fsh_devs_f(1,2014)    0.0187545 -6.18312e-07
sel50_fsh_devs_f(1,2015)      0.11027 -1.60736e-07
sel50_fsh_devs_f(1,2016)     0.054142 -3.32456e-07
sel50_fsh_devs_f(1,2017)   -0.0578654 -3.34717e-07
sel50_fsh_devs_f(1,2018)    0.0136716   2.3076e-05
sel50_fsh_devs_f(1,2019)   0.00476767   2.9735e-05
sel50_fsh_devs_f(1,2020)  2.61473e-06  2.88064e-05
sel_slope_fsh_m(1)      1.40052 -3.76689e-08
sel_slope_fsh_devs_m(1,1954) -1.30728e-05  6.26406e-08
sel_slope_fsh_devs_m(1,1955) -1.37387e-05 -8.64589e-08
sel_slope_fsh_devs_m(1,1956) -2.58853e-05  4.77449e-08
sel_slope_fsh_devs_m(1,1957) -3.75775e-05 -3.25515e-08
sel_slope_fsh_devs_m(1,1958)   -0.0001186 -5.85249e-08
sel_slope_fsh_devs_m(1,1959)  -0.00108822  -2.9368e-08
sel_slope_fsh_devs_m(1,1960)  -0.00585625 -7.73565e-08
sel_slope_fsh_devs_m(1,1961)   -0.0186782 -5.90761e-08
sel_slope_fsh_devs_m(1,1962)    -0.340637  6.82833e-07
sel_slope_fsh_devs_m(1,1963)   -0.0175712 -9.75276e-09
sel_slope_fsh_devs_m(1,1964)      1.11967  -4.6292e-08
sel_slope_fsh_devs_m(1,1965)     0.400656 -2.44306e-07
sel_slope_fsh_devs_m(1,1966)     0.209862 -1.65911e-07
sel_slope_fsh_devs_m(1,1967)     0.338253 -5.40213e-08
sel_slope_fsh_devs_m(1,1968)     0.319603  1.41058e-07
sel_slope_fsh_devs_m(1,1969)     0.148094 -8.93588e-08
sel_slope_fsh_devs_m(1,1970)     0.602266 -1.33776e-07
sel_slope_fsh_devs_m(1,1971)     0.446798 -4.72669e-08
sel_slope_fsh_devs_m(1,1972)     0.443062 -8.19591e-08
sel_slope_fsh_devs_m(1,1973)     0.610215  -4.4677e-07
sel_slope_fsh_devs_m(1,1974)      0.12007  4.40025e-08
sel_slope_fsh_devs_m(1,1975)     0.283437  1.26026e-07
sel_slope_fsh_devs_m(1,1976)    -0.168144 -1.32428e-08
sel_slope_fsh_devs_m(1,1977)    0.0612591 -9.45047e-08
sel_slope_fsh_devs_m(1,1978)    -0.294266 -6.94379e-08
sel_slope_fsh_devs_m(1,1979)    -0.211937  4.99554e-08
sel_slope_fsh_devs_m(1,1980)    -0.847547  2.47177e-08
sel_slope_fsh_devs_m(1,1981)    -0.700015 -1.31265e-07
sel_slope_fsh_devs_m(1,1982)    -0.288553  3.68639e-08
sel_slope_fsh_devs_m(1,1983)    -0.122493   2.4775e-08
sel_slope_fsh_devs_m(1,1984)   -0.0262744  3.28638e-09
sel_slope_fsh_devs_m(1,1985)    0.0395638 -6.72607e-08
sel_slope_fsh_devs_m(1,1986)     0.174332 -3.51513e-08
sel_slope_fsh_devs_m(1,1987)     0.240406  3.96855e-08
sel_slope_fsh_devs_m(1,1988)     0.215839  4.05929e-08
sel_slope_fsh_devs_m(1,1989)    0.0972072  1.06002e-07
sel_slope_fsh_devs_m(1,1990)     0.116325 -1.18875e-08
sel_slope_fsh_devs_m(1,1991)     0.179159  1.00333e-07
sel_slope_fsh_devs_m(1,1992)   -0.0548385 -2.90775e-09
sel_slope_fsh_devs_m(1,1993)    -0.623683  1.04249e-07
sel_slope_fsh_devs_m(1,1994)   -0.0165063  3.02114e-08
sel_slope_fsh_devs_m(1,1995)   -0.0171637 -9.62388e-08
sel_slope_fsh_devs_m(1,1996)    -0.385431  1.59641e-07
sel_slope_fsh_devs_m(1,1997)    -0.345994 -4.20515e-08
sel_slope_fsh_devs_m(1,1998)    0.0128109  1.96725e-08
sel_slope_fsh_devs_m(1,1999)    -0.271044 -1.66921e-07
sel_slope_fsh_devs_m(1,2000)     -0.17881 -1.15626e-07
sel_slope_fsh_devs_m(1,2001)    -0.347426 -6.03345e-08
sel_slope_fsh_devs_m(1,2002)     0.111362  6.07779e-08
sel_slope_fsh_devs_m(1,2003)     0.134921  3.32691e-08
sel_slope_fsh_devs_m(1,2004)    -0.170958 -1.30477e-09
sel_slope_fsh_devs_m(1,2005)    -0.220654 -1.20849e-08
sel_slope_fsh_devs_m(1,2006)     0.386957  3.33749e-09
sel_slope_fsh_devs_m(1,2007)   -0.0488593  3.73283e-08
sel_slope_fsh_devs_m(1,2008)   -0.0999405  9.30386e-09
sel_slope_fsh_devs_m(1,2009)    -0.147773  6.23375e-08
sel_slope_fsh_devs_m(1,2010)    0.0684707  1.72116e-08
sel_slope_fsh_devs_m(1,2011)   -0.0987714 -1.78532e-07
sel_slope_fsh_devs_m(1,2012)    0.0382791 -1.28611e-08
sel_slope_fsh_devs_m(1,2013)  -0.00384322  1.71473e-08
sel_slope_fsh_devs_m(1,2014)     0.038385  9.84609e-08
sel_slope_fsh_devs_m(1,2015)    -0.161655 -5.72131e-08
sel_slope_fsh_devs_m(1,2016)    -0.176781  1.31014e-07
sel_slope_fsh_devs_m(1,2017)    -0.360275  8.21787e-08
sel_slope_fsh_devs_m(1,2018)   -0.0669431 -9.09775e-07
sel_slope_fsh_devs_m(1,2019)     -0.11665  1.10424e-06
sel_slope_fsh_devs_m(1,2020)  2.38508e-07  -1.0096e-06
sel50_fsh_m(1)      8.01543 -7.01387e-07
sel50_fsh_devs_m(1,1954) -8.96007e-05  2.23617e-07
sel50_fsh_devs_m(1,1955) -9.67358e-05 -1.71925e-07
sel50_fsh_devs_m(1,1956) -0.000150457 -1.80336e-07
