ParName   Value   Gradient
natmort_m     0.125091  3.33284e-06
q_alpha(1)  -0.00943575  -2.2812e-06
q_beta[1](1)    0.0548583  2.23655e-06
q_beta[1](2)    0.0104581  2.36052e-06
q_beta[1](3)  -0.00296171  1.49394e-06
mean_log_rec     0.953624 -1.04849e-05
rec_dev(1954)    0.0466103  1.46313e-05
rec_dev(1955)    -0.247589  1.34459e-05
rec_dev(1956)    -0.608518  -2.9787e-06
rec_dev(1957)     0.456027 -4.15168e-05
rec_dev(1958)    0.0108881 -1.67601e-05
rec_dev(1959)    -0.309404 -2.52475e-06
rec_dev(1960)    -0.390773 -4.67529e-06
rec_dev(1961)    -0.932315  -3.5218e-06
rec_dev(1962)    -0.286819 -7.09115e-06
rec_dev(1963)    -0.924677 -1.43058e-06
rec_dev(1964)     -1.00115 -1.15343e-06
rec_dev(1965)     -0.73365 -5.89085e-06
rec_dev(1966)    -0.704829 -7.94026e-06
rec_dev(1967)    0.0452504 -8.74094e-06
rec_dev(1968)     0.474495 -2.55956e-06
rec_dev(1969)     0.539988 -3.63889e-06
rec_dev(1970)     0.796985 -3.57519e-08
rec_dev(1971)     0.895421   3.4863e-06
rec_dev(1972)     0.641942  2.95095e-06
rec_dev(1973)     0.274436  1.06484e-06
rec_dev(1974)      0.57331  2.23075e-06
rec_dev(1975)     0.708947  1.26926e-06
rec_dev(1976)      0.29772  3.83928e-07
rec_dev(1977)     0.518078  1.98349e-06
rec_dev(1978)     0.136602  1.57401e-07
rec_dev(1979)    -0.308411 -9.08793e-08
rec_dev(1980)     0.363699  2.92018e-06
rec_dev(1981)      0.12852  3.04275e-07
rec_dev(1982)      1.14125   2.6784e-06
rec_dev(1983)    -0.639919  1.79869e-06
rec_dev(1984)     0.891439  3.87379e-06
rec_dev(1985)     -0.22096  7.50129e-07
rec_dev(1986)    -0.486978  4.16161e-07
rec_dev(1987)    -0.101995  1.13152e-06
rec_dev(1988)     0.235196  7.85892e-07
rec_dev(1989)     0.293401  2.05129e-06
rec_dev(1990)     -0.44487   1.9153e-07
rec_dev(1991)    -0.324268 -2.00434e-06
rec_dev(1992)     0.485972  1.87465e-07
rec_dev(1993)   -0.0446564 -5.89749e-07
rec_dev(1994)     -0.22644  3.29694e-08
rec_dev(1995)    -0.269506 -6.42742e-07
rec_dev(1996)     0.621404 -5.10086e-06
