ParName   Value   Gradient
q_alpha(1)    -0.128598  1.69477e-06
q_beta[1](1)    0.0603039  2.36972e-07
q_beta[1](2)     0.014185  6.64319e-07
q_beta[1](3)  -0.00960797  1.20224e-07
mean_log_rec     0.857064 -3.32652e-06
rec_dev(1954)    -0.188878 -3.03205e-07
rec_dev(1955)    -0.530727 -2.91532e-07
rec_dev(1956)    -0.908895  1.59632e-07
rec_dev(1957)     0.313205 -1.78005e-06
rec_dev(1958)  -0.00218018 -9.22115e-07
rec_dev(1959)    -0.263288 -3.94562e-07
rec_dev(1960)    -0.318982 -2.06026e-07
rec_dev(1961)    -0.865824 -1.69524e-07
rec_dev(1962)    -0.223365  2.69967e-07
rec_dev(1963)    -0.864838 -1.16503e-07
rec_dev(1964)    -0.942045  7.92808e-08
rec_dev(1965)    -0.685434 -1.93013e-07
rec_dev(1966)    -0.667515 -3.37131e-07
rec_dev(1967)    0.0720649 -9.94517e-08
rec_dev(1968)      0.49541 -1.06982e-06
rec_dev(1969)     0.518203 -8.21024e-07
rec_dev(1970)     0.794208 -9.36169e-07
rec_dev(1971)     0.899741   3.9309e-07
rec_dev(1972)     0.659049 -2.64513e-07
rec_dev(1973)       0.2917 -5.46286e-07
rec_dev(1974)     0.588041 -8.84088e-07
rec_dev(1975)     0.749272 -4.89518e-07
rec_dev(1976)      0.33064  1.62928e-07
rec_dev(1977)     0.560991 -2.81412e-07
rec_dev(1978)     0.137806   1.3776e-06
rec_dev(1979)    -0.310083  3.16333e-08
rec_dev(1980)     0.349942 -6.00825e-07
rec_dev(1981)    0.0563739 -7.05925e-07
rec_dev(1982)      1.11982 -1.82727e-06
rec_dev(1983)    -0.567114 -4.50142e-07
rec_dev(1984)     0.930453 -2.22569e-06
rec_dev(1985)    -0.131666  3.12015e-09
rec_dev(1986)    -0.395816 -3.11354e-07
rec_dev(1987)   -0.0842132 -9.10201e-07
rec_dev(1988)     0.230727  -9.7651e-07
rec_dev(1989)     0.230437 -4.97442e-07
rec_dev(1990)    -0.463576 -3.08688e-07
rec_dev(1991)     -0.34711 -5.75607e-07
rec_dev(1992)     0.449617 -1.27424e-06
rec_dev(1993)   -0.0668308 -4.55264e-07
rec_dev(1994)    -0.236924 -6.77576e-07
rec_dev(1995)    -0.231198 -2.09671e-07
rec_dev(1996)     0.670488 -1.83732e-06
rec_dev(1997)    -0.169814 -7.95325e-08
rec_dev(1998)     -0.35743 -2.53339e-07
rec_dev(1999)    -0.155252 -3.83231e-07
rec_dev(2000)     0.192036 -1.35324e-07
rec_dev(2001)    -0.260084 -6.65971e-07
rec_dev(2002)    0.0596297 -6.89137e-07
rec_dev(2003)    0.0306279  7.03874e-07
rec_dev(2004)     0.493421   6.0336e-08
rec_dev(2005)    -0.336621 -1.41953e-07
rec_dev(2006)    -0.148605 -1.02638e-06
rec_dev(2007)    0.0959253 -1.67027e-07
rec_dev(2008)   -0.0090797  2.99456e-07
rec_dev(2009)     0.131825  5.74667e-07
rec_dev(2010)     0.425771 -5.19295e-07
rec_dev(2011)    -0.689222 -2.69194e-07
rec_dev(2012)     -1.16007  2.68085e-07
rec_dev(2013)    -0.133249  1.69993e-07
rec_dev(2014)     0.476452 -7.69865e-07
rec_dev(2015)     0.366924 -3.03556e-07
rec_dev(2016)   0.00711798  2.72207e-08
rec_dev(2017)   -0.0117875  1.42723e-07
rec_dev(2018) -0.000194772  1.75946e-07
mean_log_init    -0.632171  4.30054e-07
init_dev_m(2)     0.973561  5.86401e-08
init_dev_m(3)      0.26059 -3.48758e-07
init_dev_m(4)    0.0684849   7.4203e-08
init_dev_m(5)    0.0239208  1.83048e-07
init_dev_m(6)   -0.0377891 -4.67523e-09
init_dev_m(7)   -0.0491967  7.63375e-08
init_dev_m(8)     -0.05302  5.46938e-08
init_dev_m(9)   -0.0577336  1.54558e-07
init_dev_m(10)   -0.0609879  4.98458e-08
init_dev_m(11)   -0.0633044 -7.60178e-10
init_dev_m(12)   -0.0663189  7.26257e-08
init_dev_m(13)    -0.068621  2.06435e-07
init_dev_m(14)   -0.0700089  1.29793e-07
init_dev_m(15)   -0.0706105 -6.19227e-08
init_dev_m(16)   -0.0708445  3.58262e-07
init_dev_m(17)   -0.0709935 -3.95516e-07
init_dev_m(18)   -0.0711117  8.43546e-07
init_dev_m(19)    -0.071178 -4.01954e-07
init_dev_m(20)   -0.0712214  4.85869e-07
init_dev_f(2)     0.462401  3.73159e-08
init_dev_f(3)     0.110686  3.24093e-08
init_dev_f(4)    0.0149798  1.28848e-08
init_dev_f(5)  -0.00718224  1.70661e-07
init_dev_f(6)   -0.0397625  6.16013e-09
init_dev_f(7)    -0.049041 -5.08176e-10
init_dev_f(8)    -0.052988  1.37335e-07
