ParName   Value   Gradient
q_alpha(1)    -0.138847 -1.36281e-07
q_beta[1](1)    0.0582113 -2.39086e-07
q_beta[1](2)     0.011776  1.86222e-06
q_beta[1](3)   -0.0102418 -1.00099e-05
mean_log_rec     0.888468 -2.65364e-06
rec_dev(1954)    -0.177541  7.04366e-06
rec_dev(1955)    -0.382954  8.59101e-07
rec_dev(1956)    -0.531735 -6.44767e-06
rec_dev(1957)     0.786622 -4.01138e-06
rec_dev(1958)     0.377678  1.53829e-05
rec_dev(1959)   -0.0646781  5.36491e-06
rec_dev(1960)    -0.246932 -1.12244e-05
rec_dev(1961)    -0.851571 -4.75398e-06
rec_dev(1962)    -0.227641 -1.49944e-05
rec_dev(1963)    -0.930018  -7.5364e-06
rec_dev(1964)     -1.00171 -3.20056e-06
rec_dev(1965)    -0.700747  4.52627e-06
rec_dev(1966)    -0.698527  9.99427e-06
rec_dev(1967)    0.0430562  1.23054e-05
rec_dev(1968)     0.469862  1.42487e-05
rec_dev(1969)     0.494978  1.35644e-06
rec_dev(1970)     0.771978 -9.18495e-06
rec_dev(1971)     0.877836 -5.88147e-06
rec_dev(1972)     0.637355 -3.40816e-06
rec_dev(1973)     0.270195 -4.17669e-06
rec_dev(1974)     0.566425 -3.42019e-06
rec_dev(1975)     0.727374 -1.40952e-05
rec_dev(1976)     0.308512 -4.83605e-06
rec_dev(1977)     0.538917 -4.30436e-06
rec_dev(1978)     0.115843 -2.99878e-06
rec_dev(1979)    -0.331926 -1.41455e-06
rec_dev(1980)     0.328133  1.26777e-06
rec_dev(1981)    0.0351595 -3.25121e-06
rec_dev(1982)      1.09903 -3.81995e-06
rec_dev(1983)    -0.587495  1.03709e-06
rec_dev(1984)     0.910305  -1.6236e-05
rec_dev(1985)    -0.151178 -3.90885e-06
rec_dev(1986)    -0.414906 -3.81658e-06
rec_dev(1987)    -0.102764 -5.61383e-06
rec_dev(1988)     0.212842 -6.96349e-06
rec_dev(1989)     0.213362 -5.03278e-06
rec_dev(1990)    -0.479771  7.86173e-07
rec_dev(1991)    -0.362287 -1.42272e-06
