ParName   Value   Gradient
natmort_m     0.139093 -1.61814e-06
q_alpha(1)    -0.226084 -5.64847e-07
q_beta[1](1)    0.0689873  4.82374e-07
q_beta[1](2)   0.00883981 -2.14713e-06
q_beta[1](3)  -0.00970928 -5.53795e-07
mean_log_rec     0.995923  2.07048e-06
rec_dev(1954)    -0.258289 -4.63013e-06
rec_dev(1955)    -0.466518 -3.31033e-06
rec_dev(1956)     -0.61178 -1.76316e-06
rec_dev(1957)     0.765624 -7.39661e-06
rec_dev(1958)     0.526238 -4.17038e-06
rec_dev(1959)     0.136565   1.7166e-06
rec_dev(1960)    -0.252328   3.6469e-06
rec_dev(1961)    -0.906595  4.29858e-07
rec_dev(1962)    -0.263839  3.23987e-06
rec_dev(1963)    -0.908214  1.31509e-06
rec_dev(1964)    -0.986424  1.77854e-06
rec_dev(1965)    -0.714503  1.47917e-06
rec_dev(1966)    -0.670668  7.05847e-07
rec_dev(1967)    0.0901527  2.62871e-06
rec_dev(1968)     0.536617   3.1169e-06
rec_dev(1969)     0.572159  2.49987e-07
rec_dev(1970)     0.852024  9.25652e-08
rec_dev(1971)     0.959101 -1.22304e-06
rec_dev(1972)     0.715858  3.75068e-08
rec_dev(1973)       0.3482  4.20767e-07
rec_dev(1974)     0.635722  8.82332e-07
rec_dev(1975)     0.802046  7.11314e-07
rec_dev(1976)     0.370974  1.04511e-06
rec_dev(1977)     0.585216  1.61093e-07
rec_dev(1978)     0.171544  7.65246e-08
rec_dev(1979)    -0.282223  3.07801e-07
rec_dev(1980)     0.385218  1.02267e-07
rec_dev(1981)    0.0895907  7.59689e-07
rec_dev(1982)      1.16994 -9.75384e-07
rec_dev(1983)    -0.604524  6.11105e-09
rec_dev(1984)     0.936976  8.44125e-07
rec_dev(1985)    -0.164018  1.12617e-06
rec_dev(1986)    -0.418038  9.05278e-07
rec_dev(1987)   -0.0637282  4.75604e-07
rec_dev(1988)     0.262419  1.57343e-06
rec_dev(1989)     0.305423  1.08146e-07
rec_dev(1990)     -0.46941  3.62218e-07
rec_dev(1991)    -0.337759  1.36169e-06
rec_dev(1992)     0.456228 -2.04455e-07
rec_dev(1993)   -0.0969037 -1.44354e-07
rec_dev(1994)    -0.256318 -1.51641e-07
rec_dev(1995)    -0.259115  3.11256e-08
rec_dev(1996)     0.645149  1.81448e-06
rec_dev(1997)    -0.228456  1.52559e-07
rec_dev(1998)    -0.400448  4.03244e-07
rec_dev(1999)    -0.179998  3.07023e-07
rec_dev(2000)     0.171459  4.97678e-07
rec_dev(2001)    -0.252601  2.09502e-07
rec_dev(2002)    0.0674556  1.78493e-06
rec_dev(2003)    0.0550176  6.52986e-07
rec_dev(2004)      0.54752  3.99466e-06
rec_dev(2005)    -0.310516 -5.79852e-07
rec_dev(2006)    -0.120246  8.32445e-07
rec_dev(2007)    0.0736367 -2.01513e-06
rec_dev(2008)   -0.0144481  8.79683e-07
rec_dev(2009)    0.0584479  5.12133e-08
rec_dev(2010)       0.2056  2.29837e-07
rec_dev(2011)    -0.944066  6.70232e-07
rec_dev(2012)     -1.44312 -4.93743e-07
rec_dev(2013)      -0.3936 -1.06619e-07
rec_dev(2014)   -0.0912935  5.53235e-08
rec_dev(2015)    -0.112638 -2.44463e-08
rec_dev(2016)   -0.0154956 -3.17889e-07
mean_log_init    -0.754657 -2.11483e-06
init_dev_m(2)     0.523506  8.28759e-08
init_dev_m(3)      0.12544 -8.41319e-08
init_dev_m(4)  -0.00432647 -1.75625e-07
init_dev_m(5)   -0.0111083  9.48183e-08
init_dev_m(6)    -0.048365  4.90869e-08
init_dev_m(7)   -0.0535379  -2.2663e-08
init_dev_m(8)   -0.0571256 -4.98047e-07
init_dev_m(9)   -0.0604874 -5.03488e-07
init_dev_m(10)   -0.0635689 -2.36465e-07
