ParName   Value   Gradient
natmort_m     0.139618 -2.50561e-05
q_alpha(1)    -0.260259 -4.09076e-07
q_beta[1](1)    0.0694679 -1.01672e-05
q_beta[1](2)   0.00958566 -2.04054e-05
q_beta[1](3)  -0.00916345 -1.83573e-05
mean_log_rec      1.02422    9.235e-06
rec_dev(1954)    -0.108384  4.52805e-05
rec_dev(1955)    -0.368229  3.21163e-05
rec_dev(1956)    -0.774438  2.75664e-05
rec_dev(1957)     0.304324  6.07093e-05
rec_dev(1958)   -0.0575007  5.46003e-05
rec_dev(1959)    -0.334094  2.91107e-05
rec_dev(1960)    -0.386578  1.43774e-06
rec_dev(1961)    -0.928192 -6.51683e-06
rec_dev(1962)     -0.27822  -2.6911e-05
rec_dev(1963)    -0.942425 -2.62646e-05
rec_dev(1964)     -1.03914  3.93698e-06
rec_dev(1965)    -0.723276  -2.8014e-05
rec_dev(1966)     -0.65864 -5.41962e-06
rec_dev(1967)    0.0938366 -1.16776e-05
rec_dev(1968)     0.526234 -5.00321e-05
rec_dev(1969)     0.564056 -9.13752e-06
rec_dev(1970)     0.845159 -5.60773e-06
rec_dev(1971)     0.952802 -1.10637e-05
rec_dev(1972)      0.70997 -7.02134e-06
rec_dev(1973)     0.342853  2.90728e-06
rec_dev(1974)     0.630705 -4.27778e-06
rec_dev(1975)     0.797205 -8.55413e-06
rec_dev(1976)     0.366363 -7.43645e-07
rec_dev(1977)     0.580943 -1.67754e-06
rec_dev(1978)     0.167299 -2.54054e-06
rec_dev(1979)    -0.285887  1.29073e-05
rec_dev(1980)     0.382201 -9.49031e-06
rec_dev(1981)    0.0874039 -2.27906e-06
rec_dev(1982)      1.16841  1.99117e-06
rec_dev(1983)     -0.60555  1.56071e-06
rec_dev(1984)      0.93635 -3.81176e-07
rec_dev(1985)    -0.164103 -1.22643e-05
rec_dev(1986)    -0.417228 -4.39381e-06
rec_dev(1987)   -0.0617158  6.62906e-07
rec_dev(1988)     0.265896  2.46803e-06
rec_dev(1989)     0.310802   6.3948e-06
