ParName   Value   Gradient
natmort_m     0.140485  -1.9763e-06
q_alpha(1)   -0.0964769  3.21402e-06
q_beta[1](1)    0.0596937 -1.59649e-06
q_beta[1](2)    0.0075265   1.1668e-05
q_beta[1](3)  -0.00831427  1.44308e-05
mean_log_rec     0.992991  4.11725e-06
rec_dev(1954)    -0.270221   2.8621e-05
rec_dev(1955)    -0.481594   2.1114e-05
rec_dev(1956)    -0.632147  2.05858e-05
rec_dev(1957)     0.685959  8.87164e-05
rec_dev(1958)     0.278875  1.34778e-05
rec_dev(1959)    -0.146762 -8.69775e-06
rec_dev(1960)    -0.304514 -6.89688e-06
rec_dev(1961)    -0.889744 -6.89414e-07
rec_dev(1962)    -0.252725 -8.75918e-06
rec_dev(1963)    -0.930194 -6.28291e-06
rec_dev(1964)     -1.02667 -8.25628e-06
rec_dev(1965)    -0.738954 -2.08225e-05
rec_dev(1966)    -0.689538 -4.45348e-06
rec_dev(1967)    0.0536834 -2.05157e-05
rec_dev(1968)     0.492723 -2.26124e-05
rec_dev(1969)     0.521416  2.94307e-06
rec_dev(1970)     0.796703 -4.42997e-06
rec_dev(1971)     0.900124 -7.98198e-06
rec_dev(1972)     0.653491  2.40186e-06
rec_dev(1973)      0.28398 -1.38608e-06
rec_dev(1974)     0.571346 -5.27063e-06
rec_dev(1975)     0.738798  9.59351e-07
rec_dev(1976)     0.307381   4.9206e-06
rec_dev(1977)     0.519262  1.63353e-05
rec_dev(1978)     0.103757 -2.96262e-06
rec_dev(1979)    -0.351853  3.69719e-06
rec_dev(1980)     0.312525 -8.70184e-06
rec_dev(1981)    0.0134066 -6.65319e-06
rec_dev(1982)      1.09005  2.10788e-05
rec_dev(1983)    -0.685747  2.25414e-06
rec_dev(1984)     0.853105  5.85159e-06
rec_dev(1985)    -0.250137 -3.40275e-06
rec_dev(1986)    -0.509126 -3.60586e-06
rec_dev(1987)    -0.160628 -7.16428e-07
rec_dev(1988)     0.159455  1.64988e-06
rec_dev(1989)     0.194393 -5.52392e-06
rec_dev(1990)     -0.58876  4.20124e-07
rec_dev(1991)    -0.468719 -3.80511e-06
rec_dev(1992)     0.312981 -6.38815e-06
rec_dev(1993)    -0.249073  -4.9273e-06
rec_dev(1994)    -0.419229 -3.11649e-06
rec_dev(1995)    -0.452396 -3.72189e-07
