ParName   Value   Gradient
natmort_m     0.139537  2.18955e-06
q_alpha(1)    -0.182576 -1.55931e-06
q_beta[1](1)    0.0515933  1.15628e-06
q_beta[1](2)    0.0111111  1.09699e-05
q_beta[1](3)  -0.00766472 -2.76385e-06
mean_log_rec     0.951438  2.36101e-06
rec_dev(1954)   -0.0745656  2.55065e-06
rec_dev(1955)    -0.467049  1.03154e-06
rec_dev(1956)    -0.884535  5.72103e-07
rec_dev(1957)     0.317488 -8.48139e-06
rec_dev(1958)  -0.00388859 -3.33433e-06
rec_dev(1959)    -0.266844 -2.27836e-06
rec_dev(1960)    -0.323617  9.84768e-07
rec_dev(1961)    -0.868757  2.50682e-06
rec_dev(1962)    -0.220384  3.01959e-06
rec_dev(1963)    -0.887407  3.47265e-06
rec_dev(1964)    -0.980894  6.31521e-07
rec_dev(1965)    -0.689237  4.60762e-06
rec_dev(1966)    -0.632929   4.8844e-06
rec_dev(1967)     0.116854  1.17439e-05
rec_dev(1968)      0.56171   1.4152e-05
rec_dev(1969)     0.595247  2.20344e-07
rec_dev(1970)     0.874165 -1.25014e-06
rec_dev(1971)     0.980562  -7.9963e-07
rec_dev(1972)     0.736197 -1.21138e-07
rec_dev(1973)     0.367403 -1.19359e-06
rec_dev(1974)       0.6542 -3.59584e-07
rec_dev(1975)     0.820179 -1.74244e-07
rec_dev(1976)     0.388653 -1.10546e-06
rec_dev(1977)     0.602133 -1.48883e-06
rec_dev(1978)     0.187729 -5.82914e-07
rec_dev(1979)    -0.266559  1.05097e-06
rec_dev(1980)     0.400462  -8.0148e-07
rec_dev(1981)     0.103587  -6.0209e-07
rec_dev(1982)      1.18249  5.54779e-07
rec_dev(1983)    -0.593414 -2.95603e-07
rec_dev(1984)      0.94759  6.09109e-07
rec_dev(1985)    -0.154332 -2.22888e-07
rec_dev(1986)    -0.410494  6.29451e-07
rec_dev(1987)    -0.057901  5.25503e-07
rec_dev(1988)     0.267037 -1.58192e-06
rec_dev(1989)     0.307489 -1.68921e-06
rec_dev(1990)    -0.470242 -1.68618e-06
rec_dev(1991)    -0.342624  1.83943e-09
rec_dev(1992)     0.447449 -1.24154e-06
rec_dev(1993)    -0.108357  3.52398e-07
rec_dev(1994)    -0.271478  1.59247e-06
rec_dev(1995)      -0.2787  4.39755e-07
rec_dev(1996)     0.621015 -4.85703e-06
rec_dev(1997)    -0.257771  3.27749e-07
rec_dev(1998)    -0.419903  7.70533e-07
rec_dev(1999)    -0.220491  1.50809e-07
rec_dev(2000)     0.141945 -1.42674e-06
rec_dev(2001)    -0.266309  2.60823e-06
rec_dev(2002)    0.0634357 -2.70608e-06
rec_dev(2003)    0.0508327 -4.65177e-07
rec_dev(2004)     0.577305 -5.15089e-06
rec_dev(2005)    -0.248414  1.38416e-06
rec_dev(2006)   -0.0634745  5.08456e-07
rec_dev(2007)     0.127935  -5.1164e-07
rec_dev(2008)    -0.013745 -2.32852e-06
rec_dev(2009)   -0.0192988  4.37351e-07
rec_dev(2010)     0.110056   3.4556e-07
rec_dev(2011)    -0.692181  3.98524e-07
rec_dev(2012)    -0.880201 -1.65652e-07
rec_dev(2013)   -0.0998819  2.23813e-08
