ParName   Value   Gradient
natmort_m     0.124842 -1.57212e-07
q_alpha(1)    0.0476817 -5.18484e-06
q_beta[1](1)    0.0451223  1.94931e-07
q_beta[1](2)   0.00853698 -2.27469e-05
q_beta[1](3)  -0.00317736 -1.61658e-05
mean_log_rec     0.870559  3.90675e-06
rec_dev(1954)    -0.106912  -2.3298e-06
rec_dev(1955)    -0.377537  3.04088e-06
rec_dev(1956)    -0.744223  3.10572e-06
rec_dev(1957)     0.382228 -4.29772e-06
rec_dev(1958)    0.0286816 -5.64644e-06
rec_dev(1959)     -0.24987 -6.13145e-06
rec_dev(1960)    -0.316486  -3.6956e-06
rec_dev(1961)    -0.855271 -2.21932e-06
rec_dev(1962)    -0.210754 -2.35734e-06
rec_dev(1963)    -0.850932 -1.18605e-06
rec_dev(1964)    -0.928519 -1.13258e-06
rec_dev(1965)    -0.665397  2.41002e-06
rec_dev(1966)    -0.643615  1.27206e-06
rec_dev(1967)     0.100877  2.60234e-06
rec_dev(1968)     0.527877 -3.19388e-06
rec_dev(1969)     0.590862  2.16104e-06
rec_dev(1970)     0.845711  2.52958e-06
rec_dev(1971)     0.942816  2.97172e-07
rec_dev(1972)      0.68776  1.51738e-06
rec_dev(1973)     0.319025 -1.51566e-06
rec_dev(1974)     0.617417  1.91009e-07
rec_dev(1975)     0.755212  1.53483e-07
rec_dev(1976)     0.346242  8.27552e-07
rec_dev(1977)     0.566597  3.31874e-06
rec_dev(1978)      0.18341  4.52761e-07
rec_dev(1979)    -0.263332  1.19378e-07
rec_dev(1980)     0.407391  1.06431e-06
rec_dev(1981)     0.169706  2.28377e-07
rec_dev(1982)      1.18092  -5.7948e-06
rec_dev(1983)    -0.601027  5.41993e-07
rec_dev(1984)     0.928794  3.95382e-06
rec_dev(1985)    -0.184656  5.41363e-07
rec_dev(1986)    -0.452878 -9.68769e-08
rec_dev(1987)   -0.0714708 -2.65469e-06
rec_dev(1988)     0.262314  1.03016e-06
rec_dev(1989)     0.316246  4.05162e-06
rec_dev(1990)    -0.426817  9.91614e-07
rec_dev(1991)      -0.3124  2.57915e-06
rec_dev(1992)     0.491516  5.37762e-06
rec_dev(1993)   -0.0436656 -1.18655e-06
rec_dev(1994)    -0.231325  3.36005e-06
rec_dev(1995)    -0.279419  3.51276e-06
rec_dev(1996)     0.606443  7.04917e-06
rec_dev(1997)    -0.245071  4.45335e-06
rec_dev(1998)    -0.386384  4.77855e-06
rec_dev(1999)    -0.181213  2.77158e-06
rec_dev(2000)     0.157992 -3.09055e-07
rec_dev(2001)    -0.251349  5.08512e-06
rec_dev(2002)      0.11817 -3.56785e-06
rec_dev(2003)     0.130428  -1.1318e-07
rec_dev(2004)     0.644064   1.8214e-06
rec_dev(2005)    -0.264474   1.4416e-06
rec_dev(2006)   -0.0880871  4.24416e-06
rec_dev(2007)     0.098491   2.9742e-07
rec_dev(2008)    0.0344961  1.63107e-07
rec_dev(2009)     0.075114  1.52829e-06
rec_dev(2010)      0.13589  -2.3662e-06
rec_dev(2011)      -0.8543  1.94496e-06
rec_dev(2012)     -1.18961 -5.05934e-07
rec_dev(2013)    -0.209142 -3.18442e-07
rec_dev(2014)      -0.1446  6.99293e-07
rec_dev(2015)   -0.0219607  3.22465e-07
mean_log_init     -0.64127  5.15021e-06
init_dev_m(2)      1.04796  3.70673e-06
init_dev_m(3)     0.278934  2.52312e-06
init_dev_m(4)    0.0465347 -3.50725e-08
init_dev_m(5)   0.00960653  7.38985e-07
init_dev_m(6)   -0.0390451 -1.08014e-07
init_dev_m(7)   -0.0512146   6.8823e-07
init_dev_m(8)   -0.0548732  1.36978e-06
init_dev_m(9)   -0.0596641  1.30809e-06
init_dev_m(10)   -0.0629838  9.25604e-07
init_dev_m(11)   -0.0654312  1.03246e-06
init_dev_m(12)   -0.0684524  1.43343e-06
init_dev_m(13)       -0.071  1.60298e-06
init_dev_m(14)   -0.0726095  1.60999e-06
init_dev_m(15)   -0.0733001  9.82532e-07
init_dev_m(16)   -0.0735557  2.03736e-06
init_dev_m(17)   -0.0737154 -5.39349e-07
init_dev_m(18)   -0.0738409  6.82674e-07
init_dev_m(19)   -0.0739109  1.51512e-06
init_dev_m(20)   -0.0739567  1.47326e-06
init_dev_f(2)     0.498139  4.23941e-07
init_dev_f(3)     0.119333  3.86081e-08
init_dev_f(4)   0.00331912  9.61292e-07
init_dev_f(5)   -0.0158773  7.19843e-07
init_dev_f(6)    -0.041843 -1.30029e-07
init_dev_f(7)   -0.0514826  6.20315e-07
init_dev_f(8)   -0.0554031  1.36684e-06
init_dev_f(9)   -0.0603193  1.40777e-06
init_dev_f(10)   -0.0636807  6.90395e-07
init_dev_f(11)   -0.0661555  1.26892e-06
init_dev_f(12)   -0.0692101  1.35074e-06
init_dev_f(13)   -0.0717839   1.9076e-06
init_dev_f(14)   -0.0734078  1.48539e-06
init_dev_f(15)   -0.0741032  7.95414e-07
init_dev_f(16)     -0.07436  2.40663e-06
init_dev_f(17)   -0.0745202 -5.42533e-07
init_dev_f(18)    -0.074646  8.20977e-07
init_dev_f(19)   -0.0747161  1.66551e-06
init_dev_f(20)   -0.0747619  1.44143e-06
log_avg_fmort(1)     -2.37892  6.80949e-06
fmort_dev(1,1954)     -2.64333  3.00083e-06
fmort_dev(1,1955)     -2.46828  2.95599e-06
fmort_dev(1,1956)     -1.91645   3.7011e-06
fmort_dev(1,1957)     -1.89588  5.27284e-06
fmort_dev(1,1958)     -1.23723  3.68631e-06
fmort_dev(1,1959)      0.31056  1.77953e-06
fmort_dev(1,1960)       1.5131 -2.19928e-06
fmort_dev(1,1961)      2.37514 -2.26047e-06
fmort_dev(1,1962)      3.96281  3.35221e-06
fmort_dev(1,1963)        1.324  1.98041e-05
fmort_dev(1,1964)      1.09533 -3.52153e-06
