ParName   Value   Gradient
natmort_m     0.138963 -1.13215e-05
q_alpha(1)    -0.259552  4.33498e-06
q_beta[1](1)    0.0589638 -9.80696e-07
q_beta[1](2)   0.00932705  2.08233e-06
q_beta[1](3)   -0.0106124  2.89378e-06
mean_log_rec     0.999298   1.0893e-05
rec_dev(1954)     -0.27278  4.36667e-06
rec_dev(1955)     -0.48958  1.73161e-06
rec_dev(1956)    -0.723614  4.55523e-06
rec_dev(1957)      0.39817  5.45608e-06
rec_dev(1958)   -0.0172175  7.56999e-06
rec_dev(1959)    -0.324793    2.524e-06
rec_dev(1960)    -0.392688  2.13249e-06
rec_dev(1961)    -0.923113 -2.49003e-06
rec_dev(1962)    -0.269801 -3.23971e-06
rec_dev(1963)    -0.907299 -1.72464e-06
rec_dev(1964)    -0.985507 -8.20983e-07
rec_dev(1965)    -0.710743 -4.58756e-06
rec_dev(1966)     -0.66239 -1.05609e-05
rec_dev(1967)    0.0995857 -1.78342e-05
rec_dev(1968)     0.546732 -1.34911e-05
rec_dev(1969)      0.58322  4.35465e-07
rec_dev(1970)      0.86413  5.25557e-06
rec_dev(1971)     0.972026  3.84194e-06
rec_dev(1972)     0.729705  5.35576e-06
rec_dev(1973)     0.362823   4.3807e-06
rec_dev(1974)     0.650696  2.86339e-06
rec_dev(1975)     0.817065  5.53073e-06
rec_dev(1976)     0.385951  3.94511e-06
rec_dev(1977)     0.600797  2.23453e-06
rec_dev(1978)     0.187682  3.11104e-06
rec_dev(1979)    -0.265791  2.57649e-06
rec_dev(1980)     0.402746  4.17812e-06
rec_dev(1981)     0.108173  3.70533e-06
rec_dev(1982)      1.18985  6.61278e-06
rec_dev(1983)    -0.584985  6.70771e-07
rec_dev(1984)     0.958024  7.67942e-06
rec_dev(1985)    -0.142699  2.63243e-06
rec_dev(1986)    -0.395977  2.75848e-07
rec_dev(1987)   -0.0398921  1.83617e-06
rec_dev(1988)     0.288174   4.8567e-06
rec_dev(1989)     0.333385  6.13758e-06
rec_dev(1990)    -0.439395 -3.98343e-07
rec_dev(1991)    -0.304508 -2.92942e-06
rec_dev(1992)     0.492845  6.41746e-06
rec_dev(1993)    -0.058939  3.79611e-06
rec_dev(1994)    -0.215463  2.32582e-06
rec_dev(1995)    -0.215802 -1.43649e-06
rec_dev(1996)     0.691649  4.44712e-06
rec_dev(1997)    -0.180263  7.13376e-07
rec_dev(1998)    -0.350053   1.9188e-06
rec_dev(1999)    -0.138101  -2.8452e-07
rec_dev(2000)     0.209252  2.99792e-06
rec_dev(2001)    -0.202406  1.81545e-06
rec_dev(2002)    0.0939189  2.12263e-06
rec_dev(2003)    0.0713118  1.17767e-06
rec_dev(2004)     0.529354  1.13221e-06
rec_dev(2005)     -0.34011  5.78531e-07
rec_dev(2006)    -0.216549  2.21279e-06
rec_dev(2007)   -0.0515189 -2.65581e-06
rec_dev(2008)    -0.119798  6.07894e-07
rec_dev(2009)    0.0229724  9.65085e-07
rec_dev(2010)     0.365283  5.55406e-06
rec_dev(2011)    -0.715365 -4.20337e-07
rec_dev(2012)      -1.3527 -2.11912e-07
rec_dev(2013)    -0.419899  2.93865e-07
rec_dev(2014)  0.000347961 -7.63495e-07
rec_dev(2015)     0.410391  5.88871e-07
rec_dev(2016)     0.190955 -3.33529e-07
rec_dev(2017)     -0.11618  8.54454e-08
rec_dev(2018)   -0.0112906  2.27101e-07
mean_log_init    -0.606223  3.73004e-05
init_dev_m(2)     0.467925  2.31039e-06
init_dev_m(3)    0.0998229  1.55512e-06
init_dev_m(4)   0.00796613  1.80612e-06
